CustomerID,Recency,Frequency,Monetary,AvgSpent,PTRecency,PTFrequency,PTMonetary,PTAvgSpent,QTRecency,QTFrequency,QTMonetary,QTAvgSpent
12348,76,4,1797.2399999999998,449.30999999999995,0.17383493787045348,0.9489741577381776,1.2063882971413433,0.7862562287821085,0.18633160298027326,0.8060150124577543,1.082127862315244,0.8955606933046185
12349,19,1,1757.5500000000002,1757.5500000000002,-0.8642018036711815,-1.1283827730252607,1.18074110954793,3.093814103408036,-0.7442547731485946,-1.2373270964233778,1.0557073569857842,2.405721829264871
12350,311,1,334.40000000000003,334.40000000000003,1.5420241264354877,-1.1283827730252607,-0.5490994139253189,0.3325567371277451,1.4641850206347007,-1.2373270964233778,-0.47249670980888053,0.3611695618825787
12352,37,8,2506.04,313.255,-0.3984344267748424,1.6397968333830377,1.5962371502991564,0.23429255216871447,-0.29969958536270724,1.170037303508514,1.519173117835065,0.22919744362186945
12353,205,1,89.0,89.0,1.0993920127124757,-1.1283827730252607,-1.7073610899533107,-1.5212418968550636,0.8351182029973085,-1.2373270964233778,-1.872469730852209,-1.6243348834918214
12354,233,1,1079.3999999999999,1079.3999999999999,1.2317308055352523,-1.1283827730252607,0.6372214710595682,2.227083816866578,0.9571170210032377,-1.2373270964233778,0.5776755442537924,2.072028657244015
12355,215,1,459.4,459.4,1.1482560807594249,-1.1283827730252607,-0.24348457894641276,0.8209966868690324,0.8830544245552694,-1.2373270964233778,-0.17956101515243378,0.9369449324867528
12356,23,3,2811.4300000000003,937.1433333333334,-0.7365288860895356,0.6037274254385372,1.7346486484872747,1.9848014406724792,-0.6355879830544001,0.6922964378282996,1.741182777859659,1.9035956807332601
12358,2,2,1168.06,584.03,-2.0718486884707836,0.047632005300534505,0.7231381978523179,1.2022084435161222,-2.163788030717665,0.5447154386525641,0.6478731341039935,1.3046526362027475
12360,53,3,2662.06,887.3533333333334,-0.12229046021450288,0.6037274254385372,1.6687034137988275,1.8922604389482092,-0.08237852904653513,0.6922964378282996,1.6353182722134767,1.8343480250405337
12361,288,1,189.89999999999998,189.89999999999998,1.4578278278583359,-1.1283827730252607,-1.0662473674459796,-0.4946037579125656,1.3150042055924949,-1.2373270964233778,-1.0101746703783294,-0.5194218548946553
12363,110,2,552.0,276.0,0.49893729580494334,0.047632005300534505,-0.0615258239389875,0.04591162287567536,0.4102824165239413,0.5447154386525641,-0.03464109863229926,0.015083896887789598
12364,8,4,1313.1,328.275,-1.3887403875790043,0.9489741577381776,0.8520009198893213,0.30467203595257364,-1.3038472970971025,0.8060150124577543,0.7562124052514692,0.3226821727579062
12365,292,2,641.3799999999999,320.68999999999994,1.4728547308852558,0.047632005300534505,0.09011635751474892,0.2694953825941484,1.3366356155667882,0.5447154386525641,0.1042877877532126,0.2735242223125179
12367,5,1,168.89999999999998,168.89999999999998,-1.6403075628378285,-1.1283827730252607,-1.1691392189909322,-0.6592762304588066,-1.4842013647257868,-1.2373270964233778,-1.1236481497656086,-0.6934244216806216
12370,52,4,3545.6899999999996,886.4224999999999,-0.13739465902885342,0.9489741577381776,2.01968822281036,1.8904870369005922,-0.10609265579953661,0.8060150124577543,2.500039959228211,1.8329897298967128
12371,45,2,1887.96,943.98,-0.25031302232400476,0.047632005300534505,1.2631824582391578,1.9971667192677085,-0.18974250015222996,0.5447154386525641,1.1493125554606363,1.9110463969022629
12372,72,3,1298.04,432.68,0.12814076595994234,0.6037274254385372,0.8392225212331696,0.7274623137485648,0.13047786308617204,0.6922964378282996,0.7430655793310794,0.8265869804847161
12373,312,1,364.6,364.6,1.5455683210489977,-1.1283827730252607,-0.46701695901834755,0.4637696849487364,1.4744039446327566,-1.2373270964233778,-0.3874526316328522,0.5292784251818871
12374,26,1,742.93,742.93,-0.6521790480808051,-1.1283827730252607,0.2412358454708245,1.595137558751758,-0.5349595887093704,-1.2373270964233778,0.24543989539741193,1.6237960884661333
12375,11,2,457.5,228.75,-1.205362756025477,0.047632005300534505,-0.24754638470717089,-0.22844222644402057,-1.0658569673103386,0.5447154386525641,-0.18293747577277117,-0.23404295080050116
12377,316,2,1628.12,814.06,1.5596532694554877,0.047632005300534505,1.0933944135686688,1.7473072082547985,1.517165139050064,0.5447154386525641,0.9699027071909231,1.7311261487647573
12379,82,2,852.24,426.12,0.23883451136900002,0.047632005300534505,0.38473516992388473,0.7037187443261883,0.25100684730570827,0.5447154386525641,0.36322887970097517,0.8036747013706071
12380,22,4,2724.81,681.2025,-0.7666398126974507,0.9489741577381776,1.696795081562177,1.4522482896849986,-0.6810202012111802,0.8060150124577543,1.6775832237105792,1.5186444525549483
12381,5,5,1845.31,369.062,-1.6403075628378285,1.1917161994663883,1.236789213667705,0.482334132431548,-1.4842013647257868,0.9104149974259237,1.1193184227075088,0.5487208821695602
12383,185,5,1850.56,370.11199999999997,0.9955332430114392,1.1917161994663883,1.2400669843393988,0.48667385078903747,0.7398298737615033,0.9104149974259237,1.1229557705824857,0.5540839993737929
12384,29,2,585.27,292.635,-0.5754148189020665,0.047632005300534505,-0.0027056468263602826,0.1326441341451312,-0.4802136679473001,0.5447154386525641,0.01131713349402321,0.09280037066058676
12386,338,2,401.9,200.95,1.634623889290128,0.047632005300534505,-0.37354896002923305,-0.41433039695491436,1.6787019270642536,0.5447154386525641,-0.290998526898993,-0.42587243401876085
12388,16,6,2780.66,463.4433333333333,-0.9752314329658909,1.3751866953573637,1.7213213777322536,0.8347289215156142,-0.8824524720200739,0.9974114928219592,1.717916535427795,0.9543173278366016
12390,80,1,549.84,549.84,0.21761128264250537,-1.1283827730252607,-0.06545192244714303,1.1054071812738482,0.23473671356264286,-1.2373270964233778,-0.03721302260109861,1.226204167034036
12391,22,1,460.89,460.89,-0.7666398126974507,-1.1283827730252607,-0.24030963214351658,0.8260695194239154,-0.6810202012111802,-1.2373270964233778,-0.17691459762768588,0.9433851695722099
12393,73,4,1582.6,395.65,0.13975440936841263,0.9489741577381776,1.0612128173947362,0.5890066678640093,0.15434624903807156,0.8060150124577543,0.9389586213729703,0.675852285534185
12394,64,2,1272.48,636.24,0.030173606637439378,0.047632005300534505,0.8172321527295398,1.3407659770743403,0.0514421051673382,0.5447154386525641,0.7215308896269605,1.4368651232724652
12397,36,2,2409.8999999999996,1204.9499999999998,-0.41874082431447907,0.047632005300534505,1.5495735776206847,2.4184722672524535,-0.3246566758597189,0.5447154386525641,1.4660316256013393,2.1604930447555333
12398,46,1,1635.6599999999999,1635.6599999999999,-0.23334239938608226,-1.1283827730252607,1.0986481435076956,2.9629512126630995,-0.1777142135902557,-1.2373270964233778,0.9751582940602656,2.3810690558048098
12399,120,4,1108.6499999999999,277.16249999999997,0.5787451075506479,0.9489741577381776,0.6662338338131353,0.05212101739075095,0.4540639083244737,0.8060150124577543,0.5997472500924224,0.02074070315687575
12401,304,1,84.3,84.3,1.5169515555331357,-1.1283827730252607,-1.751113468706266,-1.5913552397420423,1.4096359644214294,-1.2373270964233778,-1.9196082234375031,-1.6817016280486516
12402,324,1,225.6,225.6,1.5873931862073112,-1.1283827730252607,-0.9124154051608125,-0.2484677634874107,1.5956207222474648,-1.2373270964233778,-0.8428421907638366,-0.2547494131202141
12403,50,1,427.7,427.7,-0.1683266851376211,-1.1283827730252607,-0.3132834101443637,0.7094668829302282,-0.13583439276817338,-1.2373270964233778,-0.23430713415180854,0.8093017188847007
12405,149,1,1710.3900000000003,1710.3900000000003,0.7829699044824153,-1.1283827730252607,1.1495934868223296,3.0441642107129327,0.5758178748907944,-1.2373270964233778,1.027893380969761,2.3960120251902204
12406,23,2,3415.3,1707.65,-0.7365288860895356,0.047632005300534505,1.9731372432503793,3.0412424692038815,-0.6355879830544001,0.5447154386525641,2.2697723330975688,2.395454705149868
12407,50,5,1708.12,341.62399999999997,-0.1683266851376211,1.1917161994663883,1.1480751789618728,0.36486978226169253,-0.13583439276817338,0.9104149974259237,1.0265747326373174,0.4018765418447911
12408,33,5,2888.55,577.71,-0.4825467938849656,1.1917161994663883,1.7674937945933118,1.184699393881741,-0.3753002544097077,0.9104149974259237,1.7924634955518086,1.2895546487760057
12410,309,2,693.3299999999999,346.66499999999996,1.5349078122379833,0.047632005300534505,0.16987015864347854,0.38706200666570567,1.4442595910355054,0.5447154386525641,0.18288017366555984,0.4313362853753667
12412,75,3,1226.88,408.96000000000004,0.16259841327636199,0.6037274254385372,0.7770132701300253,0.6400442721666476,0.1783161661254509,0.6922964378282996,0.6862535120339242,0.7278626419768919
12413,67,3,758.1,252.70000000000002,0.06802147915285449,0.6037274254385372,0.26222271135132325,-0.08369454372403945,0.09482989083411293,0.6922964378282996,0.2620238961037524,-0.08733615417168962
12414,218,3,562.4100000000001,187.47000000000003,1.1625541487071056,0.6037274254385372,-0.04279235163842367,-0.5128095613138162,0.9054829352326422,0.6922964378282996,-0.02224873785032695,-0.5389214900701172
12417,4,9,3649.1,405.4555555555555,-1.7522655024687728,1.739982252974088,2.0555442049868513,0.6267505591418927,-1.6265726119921473,1.2532663277241736,2.90407087364361,0.7126531787587485
12418,113,1,668.58,668.58,0.523479405380084,-1.1283827730252607,0.1325569827187214,1.4216249480559537,0.42331772237858645,-1.2373270964233778,0.1464772052910519,1.497197191239896
12420,64,1,600.3900000000001,600.3900000000001,0.030173606637439378,-1.1283827730252607,0.023055375865796892,1.2467657833334809,0.0514421051673382,-1.2373270964233778,0.03596404800651798,1.345407676515871
12421,16,4,807.04,201.76,-0.9752314329658909,0.9489741577381776,0.3274896534689888,-0.4086009569390604,-0.8824524720200739,0.8060150124577543,0.31855633595537813,-0.42075880984243325
12422,96,3,803.56,267.8533333333333,0.3766360232835063,0.6037274254385372,0.32296576294769563,0.0017358482603767793,0.34412966346265816,0.6922964378282996,0.31485192147997176,-0.020806390035066243
12423,1,8,1859.3100000000002,232.41375000000002,-2.352801526643094,1.6397968333830377,1.2455117337755217,-0.20545525628309588,-4.844249392884011,1.170037303508514,1.129051471704081,-0.20873840413543593
12424,163,2,1760.96,880.48,0.870141133500823,0.047632005300534505,1.1829645828336308,1.8791265326527735,0.6380288628289006,0.5447154386525641,1.0577504701709926,1.8243961541217926
12425,79,1,777.1999999999999,777.1999999999999,0.2068372456338243,-1.1283827730252607,0.2881254192126249,1.6699897290131587,0.22662868293117366,-1.2373270964233778,0.2854248761144932,1.676896075075762
12426,195,1,582.73,582.73,1.0485471807651099,-1.1283827730252607,-0.00709075824711959,1.1986206398757302,0.7879366421259638,-1.2373270964233778,0.007228318451187751,1.3015230353074225
12427,22,3,825.8,275.26666666666665,-0.7666398126974507,0.6037274254385372,0.35158438445637163,0.041982672457096866,-0.6810202012111802,0.6922964378282996,0.3372460804277428,0.011594844573065444
12430,44,1,256.4,256.4,-0.26759350687241645,-1.1283827730252607,-0.7961100590701282,-0.06242498355276263,-0.20180254177973767,-1.2373270964233778,-0.7333630249618845,-0.07270148093450816
12434,85,2,806.14,403.07,0.2698924863032882,0.047632005300534505,0.3263213355329023,0.6176429485644455,0.26940284655609426,0.5447154386525641,0.3175978774490847,0.7025993914949035
12436,100,1,509.01000000000005,509.01000000000005,0.4129862544009934,-1.1283827730252607,-0.1423519981490086,0.9825689772610385,0.36132563570597365,-1.2373270964233778,-0.09737330757857962,1.1069442590932812
12438,15,2,2906.8500000000004,1453.4250000000002,-1.0160212036227338,0.047632005300534505,1.77517391695332,2.750222725715701,-0.9201292926502828,0.5447154386525641,1.8053559878839545,2.3466883312514364
12441,367,1,173.55,173.55,1.7276010547779919,-1.1283827730252607,-1.1454195403623217,-0.6213112170640315,1.9709432224082353,-1.2373270964233778,-1.0966344505905117,-0.652990501323995
12442,4,1,172.06,172.06,-1.7522655024687728,-1.1283827730252607,-1.1529582996487113,-0.6333773333677346,-1.6265726119921473,-1.2373270964233778,-1.1048910240889556,-0.6669561801227796
12445,23,1,133.4,133.4,-0.7365288860895356,-1.1283827730252607,-1.3720719879958687,-0.9841598022787155,-0.6355879830544001,-1.2373270964233778,-1.3943127532511226,-1.0614311855087517
12446,58,1,1002.3100000000001,1002.3100000000001,-0.050075530695706943,-1.1283827730252607,0.5572925860112711,2.0995603023041993,-0.035095163731432365,-1.2373270964233778,0.5010201258093347,1.9793368741750093
12447,244,1,476.49,476.49,1.2801906450314127,-1.1283827730252607,-0.20760178213623284,0.8783274264593804,1.0208693536491678,-1.2373270964233778,-0.15113269517274588,0.9948740333389277
12448,45,1,449.4500000000001,449.4500000000001,-0.25031302232400476,-1.1283827730252607,-0.2649225710809569,0.7867429586441372,-0.18974250015222996,-1.2373270964233778,-0.19666303543234992,0.8961058668543557
12450,157,2,197.88,98.94,0.8335591879921764,0.047632005300534505,-1.0297705053762927,-1.3831471370938253,0.6133886860069718,0.5447154386525641,-0.9722630676086843,-1.5004372128525327
12452,17,2,430.57,215.285,-0.9364670796144285,0.047632005300534505,-0.3067793010808565,-0.3158216219982646,-0.8461664501032706,0.5447154386525641,-0.22889529084754331,-0.31828396018618
12453,135,1,707.0899999999999,707.0899999999999,0.6888537722940384,-1.1283827730252607,0.1901089525356621,1.5135143093341599,0.5207773799259292,-1.2373270964233778,0.20480830789412954,1.5641139782855664
12454,57,1,3528.34,3528.34,-0.06410143062924714,-1.1283827730252607,2.013582102676753,4.420515911416663,-0.040998108772692735,-1.2373270964233778,2.4603822237563655,5.226853242443965
12455,74,6,2466.86,411.1433333333334,0.15123924492231053,1.3751866953573637,1.5774144426562229,0.6482756329205633,0.16631747345702877,0.9974114928219592,1.4970013084739222,0.7374933322209283
12456,45,3,3181.04,1060.3466666666666,-0.25031302232400476,0.6037274254385372,1.8854118033916323,2.1963340779586935,-0.18974250015222996,0.6922964378282996,2.0341477734498388,2.0577765538536026
12457,67,7,2363.23,337.6042857142857,0.06802147915285449,1.5206017579801963,1.5263257651900113,0.34696500889175586,0.09482989083411293,1.0815143093235562,1.4364248932747092,0.37827007493073583
12458,72,2,947.4,473.7,0.12814076595994234,0.047632005300534505,0.49697996290047763,0.8690935540788095,0.13047786308617204,0.5447154386525641,0.4538999288814936,0.9861042894148002
12461,95,2,826.88,413.44,0.36735614253757926,0.047632005300534505,0.3529567375348428,0.6568926382017168,0.3378240182969221,0.5447154386525641,0.3383170288579929,0.7485080007302967
12462,19,2,1189.5900000000001,594.7950000000001,-0.8642018036711815,0.047632005300534505,0.7431304637134525,1.2316497043799342,-0.7442547731485946,0.5447154386525641,0.6602813975839504,1.3310684822294137
12463,54,4,1344.78,336.195,-0.10741652414321601,0.9489741577381776,0.8784643569880265,0.34064303768313414,-0.05871784540461956,0.8060150124577543,0.7783162036835845,0.37073591157693714
12464,11,8,1212.05,151.50625,-1.205362756025477,1.6397968333830377,0.7636486623795387,-0.8100144606117747,-1.0658569673103386,1.170037303508514,0.6755133535886398,-0.8729273746670594
12465,18,2,742.1899999999999,371.09499999999997,-0.8995168527843201,0.047632005300534505,0.24020244727349396,0.49072679275683523,-0.7940223519217816,0.5447154386525641,0.24463269479899086,0.5592262745963175
12468,188,2,729.54,364.77,1.0116775028646843,0.047632005300534505,0.2223947219312094,0.46448065509399533,0.7541696971286739,0.5447154386525641,0.23175689010298392,0.5300155207959207
12475,54,1,723.3799999999999,723.3799999999999,-0.10741652414321601,-1.1283827730252607,0.2136242174897977,1.5510569337909301,-0.05871784540461956,-1.2373270964233778,0.2256189073028716,1.5905473417429061
12478,4,1,680.9900000000001,680.9900000000001,-1.7522655024687728,-1.1283827730252607,0.15141602346594946,1.4517369152622588,-1.6265726119921473,-1.2373270964233778,0.16568424630374362,1.5182776382537029
12479,12,1,527.2,527.2,-1.1533413758022875,-1.1283827730252607,-0.10744389326978554,1.0383323680636927,-1.0004008380918055,-1.2373270964233778,-0.07163632774860712,1.1601304896472429
12480,29,4,3281.63,820.4075,-0.5754148189020665,0.9489741577381776,1.923756920021311,1.760307946034939,-0.4802136679473001,0.8060150124577543,2.1225891194022495,1.7409903539220613
12483,18,8,2484.98,310.6225,-0.8995168527843201,1.6397968333830377,1.586152148564796,0.2216509681335679,-0.7940223519217816,1.170037303508514,1.5071627070674916,0.2110192160596928
12488,10,3,1298.66,432.8866666666667,-1.2613884972110772,0.6037274254385372,0.8397511681258968,0.7282051446008161,-1.1370465336139077,0.6922964378282996,0.7436042566976029,0.8273095718999353
